Longitude,Latitude,Elevation
-83.21250000372049,30.879166670236504,0
-83.12916667038749,30.879166670236504,0
-83.04583333705449,30.879166670236504,0
-82.96250000372147,30.879166670236504,0
-82.87916667038849,30.879166670236504,0
-82.79583333705548,30.879166670236504,0
-82.71250000372248,30.879166670236504,0
-82.62916667038948,30.879166670236504,0
-82.54583333705651,30.879166670236504,0
-82.46250000372349,30.879166670236504,0
-82.3791666703905,30.879166670236504,0
-82.29583333705747,30.879166670236504,0
-82.21250000372449,30.879166670236504,0
-82.12916667039148,30.879166670236504,0
-82.04583333705848,30.879166670236504,0
-81.96250000372547,30.879166670236504,0
-81.8791666703925,30.879166670236504,0
-81.79583333705948,30.879166670236504,0
-81.71250000372649,30.879166670236504,0
-81.62916667039347,30.879166670236504,0
-81.54583333706049,30.879166670236504,0
-81.46250000372748,30.879166670236504,0
-81.37916667039448,30.879166670236504,0
-81.29583333706147,30.879166670236504,0
-81.2125000037285,30.879166670236504,0
-81.12916667039549,30.879166670236504,0
-81.0458333370625,30.879166670236504,0
-80.96250000372947,30.879166670236504,0
-80.87916667039649,30.879166670236504,0
-80.79583333706348,30.879166670236504,0
-80.71250000373048,30.879166670236504,0
-80.62916667039747,30.879166670236504,0
-80.5458333370645,30.879166670236504,0
-80.46250000373148,30.879166670236504,0
-80.37916667039849,30.879166670236504,0
-80.29583333706547,30.879166670236504,0
-80.21250000373249,30.879166670236504,0
-80.12916667039948,30.879166670236504,0
-80.04583333706648,30.879166670236504,0
-87.62916667036947,30.795833336903502,0
-87.54583333703648,30.795833336903502,126
-87.46250000370348,30.795833336903502,126
-87.37916667037048,30.795833336903502,126
-87.2958333370375,30.795833336903502,126
-87.2125000037045,30.795833336903502,126
-87.1291666703715,30.795833336903502,126
-87.04583333703847,30.795833336903502,126
-86.96250000370547,30.795833336903502,126
-86.87916667037248,30.795833336903502,126
-86.79583333703948,30.795833336903502,126
-86.71250000370648,30.795833336903502,126
-86.6291666703735,30.795833336903502,126
-86.5458333370405,30.795833336903502,126
-86.4625000037075,30.795833336903502,126
-86.3791666703745,30.795833336903502,126
-86.29583333704147,30.795833336903502,126
-86.21250000370848,30.795833336903502,126
-86.12916667037548,30.795833336903502,126
-86.04583333704248,30.795833336903502,126
-85.9625000037095,30.795833336903502,126
-85.8791666703765,30.795833336903502,126
-85.79583333704349,30.795833336903502,126
-85.71250000371049,30.795833336903502,126
-85.62916667037747,30.795833336903502,126
-85.54583333704448,30.795833336903502,126
-85.46250000371148,30.795833336903502,126
-85.37916667037848,30.795833336903502,126
-85.2958333370455,30.795833336903502,126
-85.2125000037125,30.795833336903502,126
-85.12916667037949,30.795833336903502,126
-85.0458333370465,30.795833336903502,126
-84.96250000371347,30.795833336903502,126
-84.87916667038049,30.795833336903502,0
-84.79583333704748,30.795833336903502,0
-84.71250000371448,30.795833336903502,0
-84.6291666703815,30.795833336903502,0
-84.54583333704849,30.795833336903502,0
-84.46250000371548,30.795833336903502,0
-84.37916667038249,30.795833336903502,0
-84.29583333704946,30.795833336903502,0
-84.21250000371649,30.795833336903502,0
-84.12916667038348,30.795833336903502,0
-84.04583333705048,30.795833336903502,0
-83.96250000371748,30.795833336903502,0
-83.87916667038449,30.795833336903502,0
-83.79583333705149,30.795833336903502,0
-83.7125000037185,30.795833336903502,0
-83.62916667038547,30.795833336903502,0
-83.54583333705249,30.795833336903502,0
-83.46250000371948,30.795833336903502,0
-83.37916667038648,30.795833336903502,0
-83.29583333705347,30.795833336903502,0
-83.21250000372049,30.795833336903502,0
-83.12916667038749,30.795833336903502,0
-83.04583333705449,30.795833336903502,0
-82.96250000372147,30.795833336903502,0
-82.87916667038849,30.795833336903502,0
-82.79583333705548,30.795833336903502,0
-82.71250000372248,30.795833336903502,0
-82.62916667038948,30.795833336903502,0
-82.54583333705651,30.795833336903502,0
-82.46250000372349,30.795833336903502,0
-82.3791666703905,30.795833336903502,0
-82.29583333705747,30.795833336903502,0
-82.21250000372449,30.795833336903502,0
-82.12916667039148,30.795833336903502,0
-82.04583333705848,30.795833336903502,0
-81.96250000372547,30.795833336903502,126
-81.8791666703925,30.795833336903502,45
-81.79583333705948,30.795833336903502,0
-81.71250000372649,30.795833336903502,0
-81.62916667039347,30.795833336903502,0
-81.54583333706049,30.795833336903502,0
-81.46250000372748,30.795833336903502,0
-81.37916667039448,30.795833336903502,0
-81.29583333706147,30.795833336903502,0
-81.2125000037285,30.795833336903502,0
-81.12916667039549,30.795833336903502,0
-81.0458333370625,30.795833336903502,0
-80.96250000372947,30.795833336903502,0
-80.87916667039649,30.795833336903502,0
-80.79583333706348,30.795833336903502,0
-80.71250000373048,30.795833336903502,0
-80.62916667039747,30.795833336903502,0
-80.5458333370645,30.795833336903502,0
-80.46250000373148,30.795833336903502,0
-80.37916667039849,30.795833336903502,0
-80.29583333706547,30.795833336903502,0
-80.21250000373249,30.795833336903502,0
-80.12916667039948,30.795833336903502,0
-80.04583333706648,30.795833336903502,0
-87.62916667036947,30.7125000035705,0
-87.54583333703648,30.7125000035705,0
-87.46250000370348,30.7125000035705,126
-87.37916667037048,30.7125000035705,126
-87.2958333370375,30.7125000035705,126
-87.2125000037045,30.7125000035705,126
-87.1291666703715,30.7125000035705,126
-87.04583333703847,30.7125000035705,126
-86.96250000370547,30.7125000035705,126
-86.87916667037248,30.7125000035705,126
-86.79583333703948,30.7125000035705,126
-86.71250000370648,30.7125000035705,126
-86.6291666703735,30.7125000035705,126
-86.5458333370405,30.7125000035705,126
-86.4625000037075,30.7125000035705,126
-86.3791666703745,30.7125000035705,126
-86.29583333704147,30.7125000035705,126
-86.21250000370848,30.7125000035705,126
-86.12916667037548,30.7125000035705,126
-86.04583333704248,30.7125000035705,126
-85.9625000037095,30.7125000035705,126
-85.8791666703765,30.7125000035705,126
-85.79583333704349,30.7125000035705,126
-85.71250000371049,30.7125000035705,126
-85.62916667037747,30.7125000035705,126
-85.54583333704448,30.7125000035705,126
-85.46250000371148,30.7125000035705,126
-85.37916667037848,30.7125000035705,126
-85.2958333370455,30.7125000035705,126
-85.2125000037125,30.7125000035705,126
-85.12916667037949,30.7125000035705,126
-85.0458333370465,30.7125000035705,126
-84.96250000371347,30.7125000035705,126
-84.87916667038049,30.7125000035705,126
-84.79583333704748,30.7125000035705,0
-84.71250000371448,30.7125000035705,0
-84.6291666703815,30.7125000035705,0
-84.54583333704849,30.7125000035705,0
-84.46250000371548,30.7125000035705,0
-84.37916667038249,30.7125000035705,0
-84.29583333704946,30.7125000035705,0
-84.21250000371649,30.7125000035705,0
-84.12916667038348,30.7125000035705,0
-84.04583333705048,30.7125000035705,0
-83.96250000371748,30.7125000035705,0
-83.87916667038449,30.7125000035705,0
-83.79583333705149,30.7125000035705,0
-83.7125000037185,30.7125000035705,0
-83.62916667038547,30.7125000035705,0
-83.54583333705249,30.7125000035705,0
-83.46250000371948,30.7125000035705,0
-83.37916667038648,30.7125000035705,0
-83.29583333705347,30.7125000035705,0
-83.21250000372049,30.7125000035705,0
-83.12916667038749,30.7125000035705,0
-83.04583333705449,30.7125000035705,0
-82.96250000372147,30.7125000035705,0
-82.87916667038849,30.7125000035705,0
-82.79583333705548,30.7125000035705,0
-82.71250000372248,30.7125000035705,0
-82.62916667038948,30.7125000035705,0
-82.54583333705651,30.7125000035705,0
-82.46250000372349,30.7125000035705,0
-82.3791666703905,30.7125000035705,0
-82.29583333705747,30.7125000035705,0
-82.21250000372449,30.7125000035705,0
-82.12916667039148,30.7125000035705,0
-82.04583333705848,30.7125000035705,0
-81.96250000372547,30.7125000035705,126
-81.8791666703925,30.7125000035705,126
-81.79583333705948,30.7125000035705,126
-81.71250000372649,30.7125000035705,126
-81.62916667039347,30.7125000035705,45
-81.54583333706049,30.7125000035705,45
-81.46250000372748,30.7125000035705,0
-81.37916667039448,30.7125000035705,0
-81.29583333706147,30.7125000035705,0
-81.2125000037285,30.7125000035705,0
-81.12916667039549,30.7125000035705,0
-81.0458333370625,30.7125000035705,0
-80.96250000372947,30.7125000035705,0
-80.87916667039649,30.7125000035705,0
-80.79583333706348,30.7125000035705,0
-80.71250000373048,30.7125000035705,0
-80.62916667039747,30.7125000035705,0
-80.5458333370645,30.7125000035705,0
-80.46250000373148,30.7125000035705,0
-80.37916667039849,30.7125000035705,0
-80.29583333706547,30.7125000035705,0
-80.21250000373249,30.7125000035705,0
-80.12916667039948,30.7125000035705,0
-80.04583333706648,30.7125000035705,0
-87.62916667036947,30.629166670237503,0
-87.54583333703648,30.629166670237503,0
-87.46250000370348,30.629166670237503,0
-87.37916667037048,30.629166670237503,126
-87.2958333370375,30.629166670237503,126
-87.2125000037045,30.629166670237503,126
-87.1291666703715,30.629166670237503,126
-87.04583333703847,30.629166670237503,126
-86.96250000370547,30.629166670237503,126
-86.87916667037248,30.629166670237503,126
-86.79583333703948,30.629166670237503,126
-86.71250000370648,30.629166670237503,126
-86.6291666703735,30.629166670237503,126
-86.5458333370405,30.629166670237503,126
-86.4625000037075,30.629166670237503,126
-86.3791666703745,30.629166670237503,126
-86.29583333704147,30.629166670237503,126
-86.21250000370848,30.629166670237503,126
-86.12916667037548,30.629166670237503,126
-86.04583333704248,30.629166670237503,126
-85.9625000037095,30.629166670237503,126
-85.8791666703765,30.629166670237503,126
-85.79583333704349,30.629166670237503,126
-85.71250000371049,30.629166670237503,126
-85.62916667037747,30.629166670237503,126
-85.54583333704448,30.629166670237503,126
-85.46250000371148,30.629166670237503,126
-85.37916667037848,30.629166670237503,126
-85.2958333370455,30.629166670237503,126
-85.2125000037125,30.629166670237503,126
-85.12916667037949,30.629166670237503,126
-85.0458333370465,30.629166670237503,126
-84.96250000371347,30.629166670237503,126
-84.87916667038049,30.629166670237503,126
-84.79583333704748,30.629166670237503,126
-84.71250000371448,30.629166670237503,126
-84.6291666703815,30.629166670237503,126
-84.54583333704849,30.629166670237503,126
-84.46250000371548,30.629166670237503,126
-84.37916667038249,30.629166670237503,126
-84.29583333704946,30.629166670237503,126
-84.21250000371649,30.629166670237503,126
-84.12916667038348,30.629166670237503,126
-84.04583333705048,30.629166670237503,126
-83.96250000371748,30.629166670237503,126
-83.87916667038449,30.629166670237503,126
-83.79583333705149,30.629166670237503,126
-83.7125000037185,30.629166670237503,126
-83.62916667038547,30.629166670237503,126
-83.54583333705249,30.629166670237503,126
-83.46250000371948,30.629166670237503,126
-83.37916667038648,30.629166670237503,126
-83.29583333705347,30.629166670237503,126
-83.21250000372049,30.629166670237503,0
-83.12916667038749,30.629166670237503,0
-83.04583333705449,30.629166670237503,0
-82.96250000372147,30.629166670237503,0
-82.87916667038849,30.629166670237503,0
-82.79583333705548,30.629166670237503,0
-82.71250000372248,30.629166670237503,0
-82.62916667038948,30.629166670237503,0
-82.54583333705651,30.629166670237503,0
-82.46250000372349,30.629166670237503,0
-82.3791666703905,30.629166670237503,0
-82.29583333705747,30.629166670237503,0
-82.21250000372449,30.629166670237503,0
-82.12916667039148,30.629166670237503,0
-82.04583333705848,30.629166670237503,0
-81.96250000372547,30.629166670237503,126
-81.8791666703925,30.629166670237503,126
-81.79583333705948,30.629166670237503,126
-81.71250000372649,30.629166670237503,126
-81.62916667039347,30.629166670237503,126
-81.54583333706049,30.629166670237503,126
-81.46250000372748,30.629166670237503,45
-81.37916667039448,30.629166670237503,0
-81.29583333706147,30.629166670237503,0
-81.2125000037285,30.629166670237503,0
-81.12916667039549,30.629166670237503,0
-81.0458333370625,30.629166670237503,0
-80.96250000372947,30.629166670237503,0
-80.87916667039649,30.629166670237503,0
-80.79583333706348,30.629166670237503,0
-80.71250000373048,30.629166670237503,0
-80.62916667039747,30.629166670237503,0
-80.5458333370645,30.629166670237503,0
-80.46250000373148,30.629166670237503,0
-80.37916667039849,30.629166670237503,0
-80.29583333706547,30.629166670237503,0
-80.21250000373249,30.629166670237503,0
-80.12916667039948,30.629166670237503,0
-80.04583333706648,30.629166670237503,0
-87.62916667036947,30.545833336904504,0
-87.54583333703648,30.545833336904504,0
-87.46250000370348,30.545833336904504,0
-87.37916667037048,30.545833336904504,126
-87.2958333370375,30.545833336904504,126
-87.2125000037045,30.545833336904504,126
-87.1291666703715,30.545833336904504,126
-87.04583333703847,30.545833336904504,126
-86.96250000370547,30.545833336904504,0
-86.87916667037248,30.545833336904504,126
-86.79583333703948,30.545833336904504,126
-86.71250000370648,30.545833336904504,126
-86.6291666703735,30.545833336904504,126
-86.5458333370405,30.545833336904504,126
-86.4625000037075,30.545833336904504,126
-86.3791666703745,30.545833336904504,126
-86.29583333704147,30.545833336904504,126
-86.21250000370848,30.545833336904504,126
-86.12916667037548,30.545833336904504,126
-86.04583333704248,30.545833336904504,126
-85.9625000037095,30.545833336904504,126
-85.8791666703765,30.545833336904504,126
-85.79583333704349,30.545833336904504,126
-85.71250000371049,30.545833336904504,126
-85.62916667037747,30.545833336904504,126
-85.54583333704448,30.545833336904504,126
-85.46250000371148,30.545833336904504,126
-85.37916667037848,30.545833336904504,126
-85.2958333370455,30.545833336904504,126
-85.2125000037125,30.545833336904504,126
-85.12916667037949,30.545833336904504,126
-85.0458333370465,30.545833336904504,126
-84.96250000371347,30.545833336904504,126
-84.87916667038049,30.545833336904504,126
-84.79583333704748,30.545833336904504,126
-84.71250000371448,30.545833336904504,126
-84.6291666703815,30.545833336904504,126
-84.54583333704849,30.545833336904504,126
-84.46250000371548,30.545833336904504,126
-84.37916667038249,30.545833336904504,126
-84.29583333704946,30.545833336904504,126
-84.21250000371649,30.545833336904504,126
-84.12916667038348,30.545833336904504,126
-84.04583333705048,30.545833336904504,126
-83.96250000371748,30.545833336904504,126
-83.87916667038449,30.545833336904504,126
-83.79583333705149,30.545833336904504,126
-83.7125000037185,30.545833336904504,126
-83.62916667038547,30.545833336904504,126
-83.54583333705249,30.545833336904504,126
-83.46250000371948,30.545833336904504,126
-83.37916667038648,30.545833336904504,126
-83.29583333705347,30.545833336904504,126
-83.21250000372049,30.545833336904504,126
-83.12916667038749,30.545833336904504,126
-83.04583333705449,30.545833336904504,126
-82.96250000372147,30.545833336904504,126
-82.87916667038849,30.545833336904504,126
-82.79583333705548,30.545833336904504,126
-82.71250000372248,30.545833336904504,126
-82.62916667038948,30.545833336904504,126
-82.54583333705651,30.545833336904504,126
-82.46250000372349,30.545833336904504,126
-82.3791666703905,30.545833336904504,126
-82.29583333705747,30.545833336904504,126
-82.21250000372449,30.545833336904504,0
-82.12916667039148,30.545833336904504,0
-82.04583333705848,30.545833336904504,0
-81.96250000372547,30.545833336904504,126
-81.8791666703925,30.545833336904504,126
-81.79583333705948,30.545833336904504,126
-81.71250000372649,30.545833336904504,126
-81.62916667039347,30.545833336904504,126
-81.54583333706049,30.545833336904504,126
-81.46250000372748,30.545833336904504,126
-81.37916667039448,30.545833336904504,0
-81.29583333706147,30.545833336904504,0
-81.2125000037285,30.545833336904504,0
-81.12916667039549,30.545833336904504,0
-81.0458333370625,30.545833336904504,0
-80.96250000372947,30.545833336904504,0
-80.87916667039649,30.545833336904504,0
-80.79583333706348,30.545833336904504,0
-80.71250000373048,30.545833336904504,0
-80.62916667039747,30.545833336904504,0
-80.5458333370645,30.545833336904504,0
-80.46250000373148,30.545833336904504,0
-80.37916667039849,30.545833336904504,0
-80.29583333706547,30.545833336904504,0
-80.21250000373249,30.545833336904504,0
-80.12916667039948,30.545833336904504,0
-80.04583333706648,30.545833336904504,0
-87.62916667036947,30.462500003571506,0
-87.54583333703648,30.462500003571506,0
-87.46250000370348,30.462500003571506,0
-87.37916667037048,30.462500003571506,126
-87.2958333370375,30.462500003571506,126
-87.2125000037045,30.462500003571506,126
-87.1291666703715,30.462500003571506,126
-87.04583333703847,30.462500003571506,126
-86.96250000370547,30.462500003571506,126
-86.87916667037248,30.462500003571506,126
-86.79583333703948,30.462500003571506,126
-86.71250000370648,30.462500003571506,126
-86.6291666703735,30.462500003571506,126
-86.5458333370405,30.462500003571506,126
-86.4625000037075,30.462500003571506,126
-86.3791666703745,30.462500003571506,126
-86.29583333704147,30.462500003571506,126
-86.21250000370848,30.462500003571506,126
-86.12916667037548,30.462500003571506,126
-86.04583333704248,30.462500003571506,126
-85.9625000037095,30.462500003571506,126
-85.8791666703765,30.462500003571506,126
-85.79583333704349,30.462500003571506,126
-85.71250000371049,30.462500003571506,126
-85.62916667037747,30.462500003571506,126
-85.54583333704448,30.462500003571506,126
-85.46250000371148,30.462500003571506,126
-85.37916667037848,30.462500003571506,126
-85.2958333370455,30.462500003571506,126
-85.2125000037125,30.462500003571506,126
-85.12916667037949,30.462500003571506,126
-85.0458333370465,30.462500003571506,126
-84.96250000371347,30.462500003571506,126
-84.87916667038049,30.462500003571506,126
-84.79583333704748,30.462500003571506,126
-84.71250000371448,30.462500003571506,126
-84.6291666703815,30.462500003571506,126
-84.54583333704849,30.462500003571506,126
-84.46250000371548,30.462500003571506,126
-84.37916667038249,30.462500003571506,126
-84.29583333704946,30.462500003571506,126
-84.21250000371649,30.462500003571506,126
-84.12916667038348,30.462500003571506,126
-84.04583333705048,30.462500003571506,126
-83.96250000371748,30.462500003571506,126
-83.87916667038449,30.462500003571506,126
-83.79583333705149,30.462500003571506,126
-83.7125000037185,30.462500003571506,126
-83.62916667038547,30.462500003571506,126
-83.54583333705249,30.462500003571506,126
-83.46250000371948,30.462500003571506,126
-83.37916667038648,30.462500003571506,126
-83.29583333705347,30.462500003571506,126
-83.21250000372049,30.462500003571506,126
-83.12916667038749,30.462500003571506,126
-83.04583333705449,30.462500003571506,126
-82.96250000372147,30.462500003571506,126
-82.87916667038849,30.462500003571506,126
-82.79583333705548,30.462500003571506,126
-82.71250000372248,30.462500003571506,126
-82.62916667038948,30.462500003571506,126
-82.54583333705651,30.462500003571506,126
-82.46250000372349,30.462500003571506,126
-82.3791666703905,30.462500003571506,126
-82.29583333705747,30.462500003571506,126
-82.21250000372449,30.462500003571506,126
-82.12916667039148,30.462500003571506,0
-82.04583333705848,30.462500003571506,0
-81.96250000372547,30.462500003571506,126
-81.8791666703925,30.462500003571506,126
-81.79583333705948,30.462500003571506,126
-81.71250000372649,30.462500003571506,126
-81.62916667039347,30.462500003571506,126
-81.54583333706049,30.462500003571506,126
-81.46250000372748,30.462500003571506,126
-81.37916667039448,30.462500003571506,0
-81.29583333706147,30.462500003571506,0
-81.2125000037285,30.462500003571506,0
-81.12916667039549,30.462500003571506,0
-81.0458333370625,30.462500003571506,0
-80.96250000372947,30.462500003571506,0
-80.87916667039649,30.462500003571506,0
-80.79583333706348,30.462500003571506,0
-80.71250000373048,30.462500003571506,0
-80.62916667039747,30.462500003571506,0
-80.5458333370645,30.462500003571506,0
-80.46250000373148,30.462500003571506,0
-80.37916667039849,30.462500003571506,0
-80.29583333706547,30.462500003571506,0
-80.21250000373249,30.462500003571506,0
-80.12916667039948,30.462500003571506,0
-80.04583333706648,30.462500003571506,0
-87.62916667036947,30.3791666702385,0
-87.54583333703648,30.3791666702385,0
-87.46250000370348,30.3791666702385,0
-87.37916667037048,30.3791666702385,0
-87.2958333370375,30.3791666702385,126
-87.2125000037045,30.3791666702385,126
-87.1291666703715,30.3791666702385,0
-87.04583333703847,30.3791666702385,0
-86.96250000370547,30.3791666702385,0
-86.87916667037248,30.3791666702385,126
-86.79583333703948,30.3791666702385,0
-86.71250000370648,30.3791666702385,0
-86.6291666703735,30.3791666702385,0
-86.5458333370405,30.3791666702385,0
-86.4625000037075,30.3791666702385,0
-86.3791666703745,30.3791666702385,0
-86.29583333704147,30.3791666702385,0
-86.21250000370848,30.3791666702385,45
-86.12916667037548,30.3791666702385,0
-86.04583333704248,30.3791666702385,126
-85.9625000037095,30.3791666702385,126
-85.8791666703765,30.3791666702385,126
-85.79583333704349,30.3791666702385,126
-85.71250000371049,30.3791666702385,126
-85.62916667037747,30.3791666702385,126
-85.54583333704448,30.3791666702385,126
-85.46250000371148,30.3791666702385,126
-85.37916667037848,30.3791666702385,126
-85.2958333370455,30.3791666702385,126
-85.2125000037125,30.3791666702385,126
-85.12916667037949,30.3791666702385,126
-85.0458333370465,30.3791666702385,126
-84.96250000371347,30.3791666702385,126
-84.87916667038049,30.3791666702385,126
-84.79583333704748,30.3791666702385,126
-84.71250000371448,30.3791666702385,126
-84.6291666703815,30.3791666702385,126
-84.54583333704849,30.3791666702385,126
-84.46250000371548,30.3791666702385,126
-84.37916667038249,30.3791666702385,126
-84.29583333704946,30.3791666702385,126
-84.21250000371649,30.3791666702385,126
-84.12916667038348,30.3791666702385,126
-84.04583333705048,30.3791666702385,126
-83.96250000371748,30.3791666702385,126
-83.87916667038449,30.3791666702385,126
-83.79583333705149,30.3791666702385,126
-83.7125000037185,30.3791666702385,126
-83.62916667038547,30.3791666702385,126
-83.54583333705249,30.3791666702385,126
-83.46250000371948,30.3791666702385,126
-83.37916667038648,30.3791666702385,126
-83.29583333705347,30.3791666702385,126
-83.21250000372049,30.3791666702385,126
-83.12916667038749,30.3791666702385,126
-83.04583333705449,30.3791666702385,126
-82.96250000372147,30.3791666702385,126
-82.87916667038849,30.3791666702385,126
-82.79583333705548,30.3791666702385,126
-82.71250000372248,30.3791666702385,126
-82.62916667038948,30.3791666702385,126
-82.54583333705651,30.3791666702385,126
-82.46250000372349,30.3791666702385,126
-82.3791666703905,30.3791666702385,126
-82.29583333705747,30.3791666702385,126
-82.21250000372449,30.3791666702385,126
-82.12916667039148,30.3791666702385,0
-82.04583333705848,30.3791666702385,0
-81.96250000372547,30.3791666702385,126
-81.8791666703925,30.3791666702385,126
-81.79583333705948,30.3791666702385,126
-81.71250000372649,30.3791666702385,126
-81.62916667039347,30.3791666702385,126
-81.54583333706049,30.3791666702385,126
-81.46250000372748,30.3791666702385,126
-81.37916667039448,30.3791666702385,0
-81.29583333706147,30.3791666702385,0
-81.2125000037285,30.3791666702385,0
-81.12916667039549,30.3791666702385,0
-81.0458333370625,30.3791666702385,0
-80.96250000372947,30.3791666702385,0
-80.87916667039649,30.3791666702385,0
-80.79583333706348,30.3791666702385,0
-80.71250000373048,30.3791666702385,0
-80.62916667039747,30.3791666702385,0
-80.5458333370645,30.3791666702385,0
-80.46250000373148,30.3791666702385,0
-80.37916667039849,30.3791666702385,0
-80.29583333706547,30.3791666702385,0
-80.21250000373249,30.3791666702385,0
-80.12916667039948,30.3791666702385,0
